price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15;ano;mes;dia_da_semana;trimestre;final_de_semana;fim_do_mes;semestre;dias_desde_inicio;estacao_Primavera;estacao_Verao;estacao_Outono;estacao_Inverno;sqft_lot_more_living;living_percent_total;percent_construcao_above;lot_15_compare;living_15_compare;mean_price_zipcode;age;age_renovated;bath_per_bed;bed_per_floor;grade_x_condition;bool_renovated;bool_basement;living_more_than_lot;dist_seattle;bool_renovated_45;bool_renovated_15
680000.0;4;2.5;3140;28037;2.0;0;0;4;10;3140;0;0;2990;35001;2015;3;3;1;0;0;1;307;1;0;0;0;31177;0.1007;1.0;0.801;1.0502;682774.8788;35;35;0.625;2.0;40;0;0;0;0.2792;1;0
470000.0;5;1.75;2030;12342;2.0;0;0;4;7;2030;0;0;2500;9433;2014;8;2;3;0;0;2;117;0;1;0;0;14372;0.1412;1.0;1.3084;0.812;645231.4564;84;84;0.35;2.5;28;0;0;0;0.2259;0;0
597750.0;4;2.5;2310;9624;2.0;0;0;3;8;2310;0;0;1940;9636;2014;7;4;3;0;0;2;84;0;1;0;0;11934;0.1936;1.0;0.9988;1.1907;616990.5922;42;42;0.625;2.0;24;0;0;0;0.2872;1;0
570000.0;3;1.75;1260;3328;1.0;0;0;5;6;700;560;0;1380;3536;2015;3;2;1;0;0;1;306;1;0;0;0;4588;0.2746;0.5556;0.9412;0.913;584827.5624;121;121;0.5833;3.0;30;0;1;0;0.078;0;0
272500.0;3;1.75;1540;12600;1.0;0;0;4;7;1160;380;0;1540;11656;2014;9;1;3;0;0;2;137;0;0;1;0;14140;0.1089;0.7532;1.081;1.0;366867.6;46;46;0.5833;3.0;28;0;1;0;0.3874;0;0
329950.0;3;1.75;2080;5969;1.0;0;2;3;7;1080;1000;0;2090;5500;2014;11;0;4;0;0;2;206;0;0;1;0;8049;0.2584;0.5192;1.0853;0.9952;355678.5161;55;55;0.5833;3.0;21;0;1;0;0.0695;0;0
480000.0;4;2.5;3230;16171;2.0;0;3;3;9;2520;710;0;2640;8517;2014;10;1;4;0;0;2;179;0;0;1;0;19401;0.1665;0.7802;1.8987;1.2235;280804.6906;25;25;0.625;2.0;27;0;1;0;0.2986;1;0
740500.0;3;3.5;4380;6350;2.0;0;0;3;8;2780;1600;1999;1830;6350;2014;11;4;4;0;0;2;203;0;0;1;0;10730;0.4082;0.6347;1.0;2.3934;576795.0072;126;27;1.1667;1.5;24;1;1;0;0.0987;1;0
518500.0;3;3.5;1590;1102;3.0;0;0;3;8;1590;0;0;1620;3166;2014;6;3;2;0;0;1;55;0;1;0;0;2692;0.5906;1.0;0.3481;0.9815;584827.5624;16;16;1.1667;1.0;24;0;0;1;0.0776;1;0
205425.0;2;1.0;880;6780;1.0;0;0;4;6;880;0;0;1190;6780;2014;6;0;2;0;0;1;52;0;1;0;0;7660;0.1149;1.0;1.0;0.7395;310612.7557;81;81;0.5;2.0;24;0;0;0;0.1348;0;0
171800.0;4;2.0;1570;9600;1.0;0;0;3;6;1570;0;0;1880;9000;2015;1;3;1;0;0;1;251;0;0;0;1;11170;0.1406;1.0;1.0667;0.8351;240328.3717;76;76;0.5;4.0;18;0;0;0;0.1135;0;0
535000.0;4;1.0;1610;2982;1.5;0;0;4;7;1610;0;0;1610;4040;2015;5;0;2;0;0;1;374;1;0;0;0;4592;0.3506;1.0;0.7381;1.0;594547.6501;101;101;0.25;2.6667;28;0;0;0;0.0427;0;0
660000.0;3;2.5;2400;6474;1.0;0;2;3;8;1560;840;0;2340;10856;2015;1;4;1;0;0;1;245;0;0;0;1;8874;0.2705;0.65;0.5964;1.0256;676185.3922;62;62;0.8333;3.0;24;0;1;0;0.1751;0;0
391500.0;3;2.0;1450;9132;1.0;0;0;3;7;1450;0;0;1580;9104;2014;11;2;4;0;0;2;201;0;0;1;0;10582;0.137;1.0;1.0031;0.9177;521652.8587;39;39;0.6667;3.0;21;0;0;0;0.1621;1;0
395000.0;2;1.0;770;6000;1.0;0;0;3;6;770;0;0;1710;6000;2015;4;0;2;0;0;1;339;1;0;0;0;6770;0.1137;1.0;1.0;0.4503;576795.0072;73;73;0.5;2.0;18;0;0;0;0.099;0;0
445000.0;4;1.75;2100;4400;1.5;0;0;5;7;1720;380;0;1850;4400;2014;11;1;4;0;0;2;186;0;0;1;0;6500;0.3231;0.819;1.0;1.1351;417637.4331;102;102;0.4375;2.6667;35;0;1;0;0.1009;0;0
770000.0;3;2.25;2910;10204;2.0;0;0;3;9;2910;0;0;2700;13992;2014;6;2;2;0;0;1;47;0;1;0;0;13114;0.2219;1.0;0.7293;1.0778;645231.4564;36;36;0.75;1.5;27;0;0;0;0.2485;1;0
1450000.0;4;2.75;2750;17789;1.5;0;0;3;8;1980;770;1992;3060;11275;2015;3;0;1;0;0;1;304;1;0;0;0;20539;0.1339;0.72;1.5777;0.8987;1355927.082;112;34;0.6875;2.6667;24;1;1;0;0.1204;1;0
445000.0;3;2.25;2100;8201;1.0;0;2;3;8;1620;480;0;2660;8712;2014;7;3;3;0;0;2;76;0;1;0;0;10301;0.2039;0.7714;0.9413;0.7895;310612.7557;59;59;0.75;3.0;24;0;1;0;0.1311;0;0
260000.0;4;2.25;2160;8811;1.0;0;0;3;8;1360;800;0;2090;8400;2014;7;3;3;0;0;2;76;0;1;0;0;10971;0.1969;0.6296;1.0489;1.0335;286732.7916;48;48;0.5625;4.0;24;0;1;0;0.299;0;0
822500.0;5;3.5;2320;4960;2.0;0;0;5;7;1720;600;0;1700;4960;2014;6;4;2;0;0;1;42;0;1;0;0;7280;0.3187;0.7414;1.0;1.3647;584827.5624;100;100;0.7;2.5;35;0;1;0;0.0729;0;0
430000.0;4;2.5;2070;4310;2.0;0;0;3;7;2070;0;0;1970;3748;2015;4;0;2;0;0;1;339;1;0;0;0;6380;0.3245;1.0;1.1499;1.0508;527961.2032;22;22;0.625;2.0;21;0;0;0;0.4878;1;0
212000.0;3;1.75;1060;7875;1.0;0;0;4;7;1060;0;0;1420;7680;2015;1;0;1;0;0;1;248;0;0;0;1;8935;0.1186;1.0;1.0254;0.7465;334921.0627;40;40;0.5833;3.0;28;0;0;0;0.376;1;0
660500.0;4;2.25;2010;9603;1.0;0;0;3;8;1440;570;0;2060;9793;2015;4;1;2;0;0;1;361;1;0;0;0;11613;0.1731;0.7164;0.9806;0.9757;616990.5922;40;40;0.5625;4.0;24;0;1;0;0.2872;1;0
784000.0;3;3.5;3950;111078;1.5;0;0;3;9;2460;1490;0;2480;88500;2014;6;3;2;0;0;1;41;0;1;0;0;115028;0.0343;0.6228;1.2551;1.5927;645231.4564;37;37;1.1667;2.0;27;0;1;0;0.2755;1;0
453246.0;3;2.5;2010;2287;2.0;0;0;3;8;1390;620;0;1690;1662;2014;5;0;2;0;0;1;10;1;0;0;0;4297;0.4678;0.6915;1.3761;1.1893;612653.6106;12;12;0.8333;1.5;24;0;1;0;0.3385;1;1
675000.0;4;3.5;2140;2278;3.0;0;0;3;9;2140;0;0;1540;2285;2015;1;0;1;0;0;1;269;0;0;0;1;4418;0.4844;1.0;0.9969;1.3896;579053.4173;21;21;0.875;1.3333;27;0;0;0;0.0825;1;0
199000.0;3;1.75;1320;17390;1.0;0;0;4;7;1320;0;0;1550;19265;2014;8;2;3;0;0;2;103;0;1;0;0;18710;0.0706;1.0;0.9027;0.8516;294111.2786;70;70;0.5833;3.0;28;0;0;0;0.2828;0;0
220000.0;4;1.75;2020;7840;1.0;0;0;3;7;1010;1010;0;1750;8140;2014;8;1;3;0;0;2;95;0;1;0;0;9860;0.2049;0.5;0.9631;1.1543;294111.2786;58;58;0.4375;4.0;21;0;1;0;0.2773;0;0
452000.0;4;2.25;2590;10002;1.0;0;0;4;8;1340;1250;0;1550;10436;2014;5;3;2;0;0;1;27;1;0;0;0;12592;0.2057;0.5174;0.9584;1.671;462480.0353;58;58;0.5625;4.0;32;0;1;0;0.1756;0;0
382500.0;2;1.0;1190;4440;1.0;0;0;3;6;1190;0;0;1060;5715;2014;7;0;3;0;0;2;66;0;1;0;0;5630;0.2114;1.0;0.7769;1.1226;469455.7707;45;45;0.5;2.0;18;0;0;0;0.1164;0;0
519950.0;3;2.25;1170;1249;3.0;0;0;3;8;1170;0;0;1350;1310;2014;5;2;2;0;0;1;5;1;0;0;0;2419;0.4837;1.0;0.9534;0.8667;579053.4173;12;12;0.75;1.0;24;0;0;0;0.0821;1;1
665000.0;2;1.0;1110;3200;1.0;0;0;3;7;1110;0;0;1170;3600;2014;6;4;2;0;0;1;56;0;1;0;0;4310;0.2575;1.0;0.8889;0.9487;849448.0163;101;101;0.5;2.0;21;0;0;0;0.0378;0;0
527700.0;5;2.5;2820;9375;1.0;0;0;4;8;1550;1270;0;2820;9375;2014;7;1;3;0;0;2;67;0;1;0;0;12195;0.2312;0.5496;1.0;1.0;859684.7791;58;58;0.5;5.0;32;0;1;0;0.2072;0;0
205000.0;3;1.0;1610;8579;1.0;0;0;4;7;1010;600;0;1610;8579;2015;5;4;2;0;0;1;371;1;0;0;0;10189;0.158;0.6273;1.0;1.0;353608.6352;64;64;0.3333;3.0;28;0;1;0;0.2201;0;0
420000.0;3;1.0;1060;8097;1.0;0;0;4;7;940;120;0;1560;7940;2015;4;2;2;0;0;1;348;1;0;0;0;9157;0.1158;0.8868;1.0198;0.6795;386997.3968;103;103;0.3333;3.0;28;0;1;0;0.1098;0;0
500000.0;4;2.25;2030;8517;1.0;0;0;4;8;1380;650;0;2230;8824;2015;2;4;1;0;0;1;301;0;0;0;1;10547;0.1925;0.6798;0.9652;0.9103;859684.7791;65;65;0.5625;4.0;32;0;1;0;0.168;0;0
921500.0;4;2.5;3670;315374;2.0;0;0;4;9;3670;0;0;2840;87991;2014;12;2;4;0;0;2;215;0;0;0;1;319044;0.0115;1.0;3.5842;1.2923;682774.8788;32;32;0.625;2.0;36;0;0;0;0.3349;1;0
890000.0;4;1.0;2550;4000;2.0;0;0;3;8;2370;180;0;2200;4000;2014;6;2;2;0;0;1;54;0;1;0;0;6550;0.3893;0.9294;1.0;1.1591;879623.6239;121;121;0.25;2.0;24;0;1;0;0.0359;0;0
430000.0;2;2.5;2420;60984;2.0;0;0;3;7;2420;0;0;1940;193842;2014;8;2;3;0;0;2;96;0;1;0;0;63404;0.0382;1.0;0.3146;1.2474;616990.5922;19;19;1.25;1.0;21;0;0;0;0.3972;1;0
258000.0;5;2.0;2260;12500;1.0;0;0;4;8;1130;1130;0;1360;18000;2014;10;3;4;0;0;2;181;0;0;1;0;14760;0.1531;0.5;0.6944;1.6618;251296.24;66;66;0.4;5.0;32;0;1;0;0.2223;0;0
511000.0;3;1.0;1430;3455;1.0;0;0;3;7;980;450;0;1450;4599;2014;11;1;4;0;0;2;186;0;0;1;0;4885;0.2927;0.6853;0.7513;0.9862;584827.5624;79;79;0.3333;3.0;21;0;1;0;0.0812;0;0
532170.0;3;2.0;1360;3090;2.0;0;0;3;8;1360;0;0;1500;3090;2014;8;2;3;0;0;2;110;0;1;0;0;4450;0.3056;1.0;1.0;0.9067;584827.5624;36;36;0.6667;1.5;24;0;0;0;0.0804;1;0
560000.0;3;1.0;1110;5000;1.5;0;0;3;7;1110;0;0;1420;5000;2015;4;3;2;0;0;1;342;1;0;0;0;6110;0.1817;1.0;1.0;0.7817;579053.4173;79;79;0.3333;2.0;21;0;0;0;0.0557;0;0
282950.0;3;1.0;1250;8200;1.0;0;0;4;7;1250;0;0;1680;8633;2015;3;1;1;0;1;1;333;1;0;0;0;9450;0.1323;1.0;0.9498;0.744;294111.2786;72;72;0.3333;3.0;28;0;0;0;0.2821;0;0
2250000.0;4;3.25;5180;19850;2.0;0;3;3;12;3540;1640;0;3160;9750;2015;4;2;2;0;0;1;334;1;0;0;0;25030;0.207;0.6834;2.0359;1.6392;859684.7791;20;20;0.8125;2.0;36;0;1;0;0.1757;1;0
350000.0;1;1.0;700;5100;1.0;0;0;3;7;700;0;0;1010;5100;2014;5;4;2;0;0;1;14;1;0;0;0;5800;0.1207;1.0;1.0;0.6931;619900.5472;84;84;1.0;1.0;21;0;0;0;0.0796;0;0
215000.0;3;1.0;1180;7669;1.0;0;0;4;7;1180;0;0;1190;7669;2014;7;0;3;0;0;2;87;0;1;0;0;8849;0.1333;1.0;1.0;0.9916;353608.6352;59;59;0.3333;3.0;28;0;0;0;0.2223;0;0
650000.0;5;3.5;3960;25245;2.0;0;0;3;9;2500;1460;0;2640;13675;2014;11;3;4;0;0;2;202;0;0;1;0;29205;0.1356;0.6313;1.8461;1.5;420890.5493;30;30;0.7;2.5;27;0;1;0;0.1795;1;0
320000.0;4;2.75;2640;7500;1.0;0;0;3;8;1620;1020;0;1980;7875;2014;8;3;3;0;0;2;97;0;1;0;0;10140;0.2604;0.6136;0.9524;1.3333;286732.7916;59;59;0.6875;4.0;24;0;1;0;0.295;0;0
247000.0;3;2.0;1270;7198;1.5;0;0;3;7;1270;0;2013;1160;7198;2014;11;3;4;0;0;2;195;0;0;1;0;8468;0.15;1.0;1.0;1.0948;315709.3034;110;13;0.6667;2.0;21;1;0;0;0.5206;1;1
320000.0;4;1.75;1760;11180;1.0;0;0;4;8;1760;0;0;1730;11180;2014;10;4;4;0;0;2;154;0;0;1;0;12940;0.136;1.0;1.0;1.0173;493552.5321;58;58;0.4375;4.0;32;0;0;0;0.2529;0;0
255000.0;5;2.25;2060;8632;1.0;0;0;3;7;1030;1030;0;1010;11680;2014;5;2;2;0;0;1;5;1;0;0;0;10692;0.1927;0.5;0.739;2.0396;359483.2396;64;64;0.45;5.0;21;0;1;0;0.1185;0;0
438000.0;3;1.75;1780;9660;1.0;0;0;3;7;1780;0;0;1200;9660;2015;3;0;1;0;0;1;311;1;0;0;0;11440;0.1556;1.0;1.0;1.4833;521652.8587;64;64;0.5833;3.0;21;0;0;0;0.1779;0;0
900000.0;3;2.5;3400;16603;2.0;0;0;3;10;3400;0;0;3400;12601;2015;3;2;1;0;0;1;306;1;0;0;0;20003;0.17;1.0;1.3176;1.0;790576.6546;26;26;0.8333;1.5;30;0;0;0;0.3091;1;0
441000.0;3;2.75;1910;7280;1.0;0;0;3;7;1160;750;0;1710;8152;2014;6;4;2;0;0;1;49;0;1;0;0;9190;0.2078;0.6073;0.893;1.117;521652.8587;47;47;0.9167;3.0;21;0;1;0;0.1658;0;0
420000.0;3;2.0;2020;38332;1.0;0;0;4;7;1010;1010;0;2110;36590;2014;8;1;3;0;0;2;102;0;1;0;0;40352;0.0501;0.5;1.0476;0.9573;616990.5922;51;51;0.6667;3.0;28;0;1;0;0.3427;0;0
370000.0;3;1.75;1580;7000;1.0;0;0;3;7;1180;400;0;1640;7500;2014;12;0;4;0;0;2;220;0;0;0;1;8580;0.1841;0.7468;0.9333;0.9634;521652.8587;50;50;0.5833;3.0;21;0;1;0;0.2002;0;0
269950.0;2;1.75;1340;7250;1.0;0;0;5;5;700;640;0;1830;9750;2015;2;3;1;0;0;1;293;0;0;0;1;8590;0.156;0.5224;0.7436;0.7322;302878.8821;77;77;0.875;2.0;25;0;1;0;0.1983;0;0
807100.0;4;2.5;2680;4499;2.0;0;0;3;9;2680;0;0;2920;4500;2015;3;1;1;0;0;1;326;1;0;0;0;7179;0.3733;1.0;0.9998;0.9178;859684.7791;27;27;0.625;2.0;27;0;0;0;0.2112;1;0
653000.0;3;2.5;2680;9750;1.0;0;0;4;8;1610;1070;0;2480;8750;2014;6;3;2;0;0;1;34;0;1;0;0;12430;0.2156;0.6007;1.1143;1.0806;521652.8587;47;47;0.8333;3.0;32;0;1;0;0.1398;0;0
371500.0;3;2.0;1370;8336;1.0;0;0;5;7;1370;0;0;1770;7288;2014;6;2;2;0;0;1;40;0;1;0;0;9706;0.1411;1.0;1.1438;0.774;386997.3968;62;62;0.6667;3.0;35;0;0;0;0.1396;0;0
284000.0;3;1.75;1560;21000;1.0;0;0;3;7;1560;0;0;1070;7920;2015;3;0;1;0;0;1;318;1;0;0;0;22560;0.0691;1.0;2.6515;1.4579;464231.8386;72;72;0.5833;3.0;21;0;0;0;0.1287;0;0
272000.0;3;1.75;2160;7140;1.0;0;0;4;7;1670;490;0;1930;7350;2015;1;4;1;0;0;1;245;0;0;0;1;9300;0.2323;0.7731;0.9714;1.1192;286732.7916;48;48;0.5833;3.0;28;0;1;0;0.3065;0;0
313000.0;3;1.5;1340;7912;1.5;0;0;3;7;1340;0;0;1480;7940;2014;5;4;2;0;0;1;0;1;0;0;0;9252;0.1448;1.0;0.9965;0.9054;386997.3968;71;71;0.5;2.0;21;0;0;0;0.1597;0;0
917500.0;4;2.5;3880;35003;2.0;0;0;3;10;2570;1310;0;3740;35230;2015;1;4;1;0;0;1;259;0;0;0;1;38883;0.0998;0.6624;0.9936;1.0374;803719.5231;42;42;0.625;2.0;30;0;1;0;0.1557;1;0
673000.0;4;2.25;2590;8190;2.0;0;0;4;8;2590;0;0;2260;8335;2014;9;0;3;0;0;2;150;0;0;1;0;10780;0.2403;1.0;0.9826;1.146;859684.7791;46;46;0.5625;2.0;32;0;0;0;0.2118;0;0
425000.0;3;2.5;1120;1100;2.0;0;0;3;8;820;300;0;1590;1795;2015;2;1;1;0;0;1;284;0;0;0;1;2220;0.5045;0.7321;0.6128;0.7044;634360.1793;18;18;0.8333;1.5;24;0;1;1;0.0225;1;0
399950.0;5;2.75;1970;5400;1.0;0;0;3;7;1320;650;0;1280;2150;2014;7;2;3;0;0;2;68;0;1;0;0;7370;0.2673;0.6701;2.5116;1.5391;594547.6501;40;40;0.55;5.0;21;0;1;0;0.0309;1;0
385000.0;3;1.0;1220;4800;1.0;0;0;3;6;1220;0;0;1200;4800;2014;5;4;2;0;0;1;28;1;0;0;0;6020;0.2027;1.0;1.0;1.0167;634360.1793;125;125;0.3333;3.0;18;0;0;0;0.0254;0;0
269950.0;3;1.5;1950;7560;1.0;0;2;4;7;1320;630;0;1950;8941;2014;11;0;4;0;0;2;199;0;0;1;0;9510;0.205;0.6769;0.8455;1.0;315709.3034;51;51;0.5;3.0;28;0;1;0;0.5272;0;0
330000.0;2;1.0;1350;8220;1.0;0;0;3;7;1060;290;0;1540;8280;2015;1;2;1;0;0;1;250;0;0;0;1;9570;0.1411;0.7852;0.9928;0.8766;676185.3922;77;77;0.5;2.0;21;0;1;0;0.1191;0;0
260000.0;3;2.5;1670;5797;2.0;0;0;3;7;1670;0;0;1670;6183;2014;7;4;3;0;0;2;84;0;1;0;0;7467;0.2237;1.0;0.9376;1.0;296187.9805;38;38;0.8333;1.5;21;0;0;0;0.298;1;0
470000.0;4;3.0;2380;5125;1.5;0;0;4;7;1680;700;0;1410;5375;2015;4;1;2;0;0;1;347;1;0;0;0;7505;0.3171;0.7059;0.9535;1.6879;424706.3559;101;101;0.75;2.6667;28;0;1;0;0.0808;0;0
589000.0;4;3.0;2440;9600;2.0;0;0;5;7;2440;0;0;2290;9600;2014;6;4;2;0;0;1;42;0;1;0;0;12040;0.2027;1.0;1.0;1.0655;521652.8587;65;65;0.75;2.0;35;0;0;0;0.1646;0;0
163500.0;2;1.5;1050;3419;2.0;0;0;3;7;1050;0;0;1050;3417;2014;7;2;3;0;0;2;82;0;1;0;0;4469;0.235;1.0;1.0006;1.0;366867.6;30;30;0.75;1.0;21;0;0;0;0.3673;1;0
835000.0;4;2.75;3130;13412;2.0;0;0;3;9;2140;990;0;2260;9984;2014;9;4;3;0;0;2;126;0;0;1;0;16542;0.1892;0.6837;1.3433;1.385;645231.4564;33;33;0.6875;2.0;27;0;1;0;0.2482;1;0
1095000.0;5;3.0;4090;12850;1.0;0;2;4;10;2090;2000;0;2540;10270;2014;11;4;4;0;0;2;203;0;0;1;0;16940;0.2414;0.511;1.2512;1.6102;803719.5231;40;40;0.6;5.0;40;0;1;0;0.1548;1;0
269000.0;4;1.75;1490;10000;1.0;0;0;4;8;1100;390;0;2190;8910;2015;4;2;2;0;0;1;348;1;0;0;0;11490;0.1297;0.7383;1.1223;0.6804;286732.7916;57;57;0.4375;4.0;32;0;1;0;0.3;0;0
560000.0;3;2.5;1900;8744;2.0;0;0;3;8;1900;0;0;2030;8744;2014;5;0;2;0;0;1;3;1;0;0;0;10644;0.1785;1.0;1.0;0.936;685605.7755;39;39;0.8333;1.5;24;0;0;0;0.2894;1;0
615000.0;4;1.0;1330;2400;1.5;0;0;4;6;1330;0;0;1330;4400;2015;4;5;2;1;0;1;351;1;0;0;0;3730;0.3566;1.0;0.5455;1.0;584827.5624;125;125;0.25;2.6667;24;0;0;0;0.0445;0;0
585188.0;3;2.25;2230;10026;1.0;0;0;3;8;1430;800;0;2230;9340;2014;12;4;4;0;0;2;217;0;0;0;1;12256;0.182;0.6413;1.0734;1.0;645231.4564;51;51;0.75;3.0;24;0;1;0;0.1884;0;0
305000.0;3;1.75;1650;9480;1.0;0;0;3;7;1220;430;0;1540;8400;2014;8;0;3;0;0;2;108;0;1;0;0;11130;0.1482;0.7394;1.1286;1.0714;521652.8587;49;49;0.5833;3.0;21;0;1;0;0.1851;0;0
166950.0;3;1.0;1190;8820;1.0;0;0;3;6;1190;0;0;1230;7980;2014;11;2;4;0;0;2;187;0;0;1;0;10010;0.1189;1.0;1.1053;0.9675;353608.6352;67;67;0.3333;3.0;18;0;0;0;0.207;0;0
799000.0;3;2.5;2140;9897;1.0;0;0;4;8;2140;0;0;2680;10083;2014;9;4;3;0;0;2;133;0;0;1;0;12037;0.1778;1.0;0.9816;0.7985;1194230.0213;67;67;0.8333;3.0;32;0;0;0;0.1261;0;0
400000.0;3;2.5;2180;7508;1.0;0;0;4;7;1420;760;0;1900;7818;2014;6;2;2;0;0;1;54;0;1;0;0;9688;0.225;0.6514;0.9603;1.1474;386997.3968;64;64;0.8333;3.0;28;0;1;0;0.1544;0;0
230000.0;3;1.0;1060;10228;1.0;0;0;3;7;1060;0;0;1570;10228;2014;12;0;4;0;0;2;213;0;0;0;1;11288;0.0939;1.0;1.0;0.6752;423725.6951;78;78;0.3333;3.0;21;0;0;0;0.1455;0;0
256883.0;3;2.5;1690;5025;2.0;0;0;3;8;1690;0;0;2550;5001;2014;5;3;2;0;0;1;13;1;0;0;0;6715;0.2517;1.0;1.0048;0.6627;286732.7916;23;23;0.8333;1.5;24;0;0;0;0.3286;1;0
423000.0;4;2.0;1970;6480;1.5;0;0;5;7;1130;840;0;1500;6480;2014;11;1;4;0;0;2;193;0;0;1;0;8450;0.2331;0.5736;1.0;1.3133;355678.5161;106;106;0.5;2.6667;35;0;1;0;0.0587;0;0
465000.0;3;2.5;2150;4084;2.0;0;0;3;8;2150;0;0;1750;2385;2014;7;2;3;0;0;2;82;0;1;0;0;6234;0.3449;1.0;1.7124;1.2286;424706.3559;19;19;0.8333;1.5;24;0;0;0;0.0699;1;0
440000.0;3;2.5;1910;66211;2.0;0;0;3;7;1910;0;0;2330;67268;2015;1;1;1;0;0;1;256;0;0;0;1;68121;0.028;1.0;0.9843;0.8197;580526.7901;29;29;0.8333;1.5;21;0;0;0;0.4265;1;0
385000.0;3;1.75;1350;155073;1.0;0;0;4;7;1350;0;0;1560;50965;2014;10;1;4;0;0;2;165;0;0;1;0;156423;0.0086;1.0;3.0427;0.8654;366867.6;57;57;0.5833;3.0;28;0;0;0;0.393;0;0
210000.0;3;1.0;860;11725;1.0;0;0;4;6;860;0;0;1300;9514;2015;3;2;1;0;0;1;313;1;0;0;0;12585;0.0683;1.0;1.2324;0.6615;420890.5493;83;83;0.3333;3.0;24;0;0;0;0.177;0;0
297000.0;3;2.5;1940;14952;2.0;0;0;3;8;1940;0;0;2030;10450;2014;11;2;4;0;0;2;194;0;0;1;0;16892;0.1148;1.0;1.4308;0.9557;311632.1058;32;32;0.8333;1.5;24;0;0;0;0.2831;1;0
470000.0;3;1.0;1010;5000;1.0;0;0;3;7;1010;0;0;1680;5000;2014;7;2;3;0;0;2;75;0;1;0;0;6010;0.1681;1.0;1.0;0.6012;579053.4173;74;74;0.3333;3.0;21;0;0;0;0.0925;0;0
226500.0;3;1.5;1300;7370;1.0;0;0;4;7;900;400;0;1430;7500;2014;8;0;3;0;0;2;94;0;1;0;0;8670;0.1499;0.6923;0.9827;0.9091;286732.7916;50;50;0.5;3.0;28;0;1;0;0.3061;0;0
274250.0;3;1.0;910;8450;1.0;0;0;4;6;910;0;0;1400;8040;2015;3;1;1;0;0;1;305;1;0;0;0;9360;0.0972;1.0;1.051;0.65;493552.5321;64;64;0.3333;3.0;24;0;0;0;0.2158;0;0
840000.0;4;1.75;2480;11010;1.0;0;0;4;9;1630;850;0;2770;10744;2014;8;0;3;0;0;2;94;0;1;0;0;13490;0.1838;0.6573;1.0248;0.8953;1194230.0213;60;60;0.4375;4.0;36;0;1;0;0.1322;0;0
677900.0;3;2.5;2440;4587;2.0;0;0;3;8;2440;0;0;2750;4587;2014;9;4;3;0;0;2;140;0;0;1;0;7027;0.3472;1.0;1.0;0.8873;645231.4564;16;16;0.8333;1.5;24;0;0;0;0.2404;1;0
425000.0;3;1.0;1010;5864;1.0;0;0;3;7;1010;0;0;1290;5000;2015;2;3;1;0;0;1;279;0;0;0;1;6874;0.1469;1.0;1.1728;0.7829;618634.1697;111;111;0.3333;3.0;21;0;0;0;0.0589;0;0
180250.0;2;0.75;900;9600;1.0;0;0;3;6;900;0;0;1250;14280;2014;11;6;4;1;0;2;205;0;0;1;0;10500;0.0857;1.0;0.6723;0.72;464231.8386;85;85;0.375;2.0;18;0;0;0;0.146;0;0
464000.0;6;3.0;2300;3404;2.0;0;0;3;7;1600;700;1994;1560;1312;2014;7;3;3;0;0;2;76;0;1;0;0;5704;0.4032;0.6957;2.5945;1.4744;386997.3968;106;32;0.5;3.0;21;1;1;0;0.1011;1;0
320000.0;4;2.25;1550;7579;2.0;0;0;3;8;1550;0;0;1630;6397;2015;4;2;2;0;0;1;355;1;0;0;0;9129;0.1698;1.0;1.1848;0.9509;366867.6;33;33;0.5625;2.0;24;0;0;0;0.3806;1;0
625504.0;3;2.25;1270;1566;2.0;0;0;3;8;1060;210;0;1160;1327;2014;7;3;3;0;0;2;76;0;1;0;0;2836;0.4478;0.8346;1.1801;1.0948;862825.2314;12;12;0.75;1.5;24;0;1;0;0.0757;1;1
592500.0;4;2.5;2240;12032;1.0;0;0;3;9;2240;0;0;2520;12368;2014;5;3;2;0;0;1;13;1;0;0;0;14272;0.157;1.0;0.9728;0.8889;685605.7755;43;43;0.625;4.0;27;0;0;0;0.3152;1;0
465000.0;3;2.5;2714;17936;2.0;0;0;3;9;2714;0;0;2590;18386;2015;1;2;1;0;0;1;257;0;0;0;1;20650;0.1314;1.0;0.9755;1.0479;280804.6906;21;21;0.8333;1.5;27;0;0;0;0.2933;1;0
477000.0;4;2.75;1720;6270;2.0;0;0;3;8;1720;0;0;2130;8700;2014;5;1;2;0;0;1;25;1;0;0;0;7990;0.2153;1.0;0.7207;0.8075;417637.4331;48;48;0.6875;2.0;24;0;0;0;0.0881;0;0
280000.0;2;1.0;850;16400;1.0;0;0;3;6;850;0;0;1100;14459;2015;1;3;1;0;0;1;258;0;0;0;1;17250;0.0493;1.0;1.1342;0.7727;240328.3717;103;103;0.5;2.0;18;0;0;0;0.1219;0;0
1505000.0;5;3.0;3300;33474;1.0;0;3;3;9;1870;1430;1991;3836;20953;2015;2;5;1;1;0;1;295;0;0;0;1;36774;0.0897;0.5667;1.5976;0.8603;1194230.0213;69;35;0.6;5.0;27;1;1;0;0.1281;1;0
445838.0;3;2.5;2250;5692;2.0;0;0;3;8;2250;0;0;1320;5390;2014;7;3;3;0;0;2;62;0;1;0;0;7942;0.2833;1.0;1.056;1.7045;359483.2396;26;26;0.8333;1.5;24;0;0;0;0.1041;1;0
